25086,# doc = Rapunzel.2.txt,,,,,,,,,,,,,,,,
25087,# speaker = Ann,,,,,,,,,,,,,,,,
25088,# sent = 1776,,,,,,,,,,,,,,,,
25606,,же,ЖЕ,PART,,,", ты говорила _же_ .  ",е,ж,,,,,PART,ЖЕ,PART,Е
25607,,.,.,PUNCT,,,,,,,,,,PUNCT,,,
25608,,,,,,,,,,,,,,,,,
25609,# sent = 1852,,,,,,,,,,,,,,,,
25610,# speaker = Tody,,,,,,,,,,,,,,,,
25611,# sent = 1853,,,,,,,,,,,,,,,,
25612,,А,А,CONJ,,,"   _А_ , в самом",а,,,,,,CONJ,А,CONJ,А
25613,,",",",",PUNCT,,,,,,,,,,PUNCT,,,
25614,,в,В,PR,,," А , _в_ самом начале ?",в,,,,,,PR,В,PR,В
25615,,самом,САМЫЙ,A - loc sg plen n -,,,"А , в _самом_ начале ? ",м,о,м,а,с,,A,САМЫЙ,A - loc sg plen n -,Й
25616,,начале,НАЧАЛО,S n inan loc sg,,,", в самом _начале_ ?  ",е,л,а,ч,а,н,S,НАЧАЛО,S n inan loc sg,О
25617,,?,?,PUNCT,,,,,,,,,,PUNCT,,,
25618,,,,,,,,,,,,,,,,,
25619,# sent = 1854,,,,,,,,,,,,,,,,
25620,# speaker = Ars,,,,,,,,,,,,,,,,
25621,# sent = 1855,,,,,,,,,,,,,,,,
25622,,Ты,ТЫ,SPRO sg 2p - nom,,,   _Ты_ не помнишь .,ы,т,,,,,SPRO,ТЫ,SPRO sg 2p - nom,Ы
25623,,не,НЕ,PART,,,  Ты _не_ помнишь . ,е,н,,,,,PART,НЕ,PART,Е
25624,,помнишь,ПОМНИТЬ,V ipf praes sg indic - 2p,,, Ты не _помнишь_ .  ,ь,ш,и,н,м,о,V,ПОМНИТЬ,V ipf praes sg indic - 2p,Ь
25625,,.,.,PUNCT,,,,,,,,,,PUNCT,,,
25626,,,,,,,,,,,,,,,,,
25627,# sent = 1856,,,,,,,,,,,,,,,,
25628,,Да,ДА,PART,,,.   _Да_ .  ,а,д,,,,,PART,ДА,PART,А
25629,,.,.,PUNCT,,,,,,,,,,PUNCT,,,
25630,,,,,,,,,,,,,,,,,
25631,# sent = 1857,,,,,,,,,,,,,,,,
25632,# speaker = Tody,,,,,,,,,,,,,,,,
25633,# sent = 1858,,,,,,,,,,,,,,,,
25634,,Ну,НУ,PART,,,   _Ну_  лано ,у,н,,,,,PART,НУ,PART,У
25635,"<distinct form=""",,,,,,,,,,,,,,,,
25636,<dist>,лано,,,,,,,,,,,,,,,
25637,""">",,,,,,,,,,,,,,,,
25638,,ладно,ЛАДНО,PART,,," лано  _ладно_  , а",о,н,д,а,л,,PART,ЛАДНО,PART,О
25639,</distinct>,,,,,,,,,,,,,,,,
25640,,",",",",PUNCT,,,,,,,,,,PUNCT,,,
25641,,а,А,CONJ,,,"ладно  , _а_ кто еще ?",а,,,,,,CONJ,А,CONJ,А
25642,,кто,КТО,SPRO m - nom sg,,," , а _кто_ еще ? ",о,т,к,,,,S,КТО,S m - nom sg,О
25643,,еще,ЕЩЕ,ADV -,,,", а кто _еще_ ?  ",е,щ,е,,,,ADV,ЕЩЕ,ADV -,Е
25644,,?,?,PUNCT,,,,,,,,,,PUNCT,,,
25645,,,,,,,,,,,,,,,,,
25646,# sent = 1859,,,,,,,,,,,,,,,,
25647,# speaker = Ars,,,,,,,,,,,,,,,,
25648,# sent = 1860,,,,,,,,,,,,,,,,
25649,,По,ПО,PR,,,"   _По_ моему , Ира",о,п,,,,,PR,ПО,PR,О
25650,,моему,МОЙ,APRO - dat sg plen n -,,,"  По _моему_ , Ира Щекина",у,м,е,о,м,,APRO,МОЙ,A - dat sg plen n -,Й
25651,,",",",",PUNCT,,,,,,,,,,PUNCT,,,
25652,,Ира,ИРА,S f anim nom sg persn,,,"По моему , _Ира_ Щекина тоже .",а,р,и,,,,S,ИРА,S f anim nom sg,А
25653,,Щекина,ЩЕКИНА,S f anim nom sg famn,,,"моему , Ира _Щекина_ тоже . ",а,н,и,к,е,щ,S,ЩЕКИН,S n inan gen sg,А
25654,,тоже,ТОЖЕ,PART,,,", Ира Щекина _тоже_ .  ",е,ж,о,т,,,PART,ТОЖЕ,PART,Е
25655,,.,.,PUNCT,,,,,,,,,,PUNCT,,,
25656,,,,,,,,,,,,,,,,,
25657,# sent = 1861,,,,,,,,,,,,,,,,
25658,# speaker = Tody,,,,,,,,,,,,,,,,
25659,# sent = 1862,,,,,,,,,,,,,,,,
25660,,Говорила,ГОВОРИТЬ,V ipf praet sg indic f -,,,"   _Говорила_ , что ты",а,л,и,р,о,в,V,ГОВОРИТЬ,V ipf praet sg indic f -,Ь
25661,,",",",",PUNCT,,,,,,,,,,PUNCT,,,
25662,,что,ЧТО,CONJ,,," Говорила , _что_ ты похож на",о,т,ч,,,,CONJ,ЧТО,CONJ,О
25663,,ты,ТЫ,SPRO sg 2p - nom,,,"Говорила , что _ты_ похож на Рапунцель",ы,т,,,,,SPRO,ТЫ,SPRO sg 2p - nom,Ы
25664,,похож,ПОХОЖИЙ,A - - sg brev m -,,,", что ты _похож_ на Рапунцель ?",ж,о,х,о,п,,A,ПОХОЖИЙ,A - - sg brev m -,Й
25665,,на,НА,PR,,,что ты похож _на_ Рапунцель ? ,а,н,,,,,PR,НА,PR,А
25666,,Рапунцель,РАПУНЦЕЛЬ,S f inan acc sg persn,,,ты похож на _Рапунцель_ ?  ,ь,л,е,ц,н,у,S,РАПУНЦЕЛЬ,S f inan acc sg,Ь
25667,,?,?,PUNCT,,,,,,,,,,PUNCT,,,
25668,,,,,,,,,,,,,,,,,
25669,# sent = 1863,,,,,,,,,,,,,,,,
25670,# speaker = Ars,,,,,,,,,,,,,,,,
25671,# sent = 1864,,,,,,,,,,,,,,,,
25672,,Да,ДА,PART,,,"   _Да_ , да .",а,д,,,,,PART,ДА,PART,А
25673,,",",",",PUNCT,,,,,,,,,,PUNCT,,,
25674,,да,ДА,PART,,," Да , _да_ .  ",а,д,,,,,PART,ДА,PART,А
25675,,.,.,PUNCT,,,,,,,,,,PUNCT,,,
25676,,,,,,,,,,,,,,,,,
25677,# sent = 1865,,,,,,,,,,,,,,,,
25678,# speaker = Ann,,,,,,,,,,,,,,,,
25679,# sent = 1866,,,,,,,,,,,,,,,,
25680,,Сеня,АРСЕНИЙ,S m anim nom sg persn,,,"   _Сеня_ , сколько раз",я,н,е,с,,,S,СЕНЯ,S m anim nom sg,Й
25681,,",",",",PUNCT,,,,,,,,,,PUNCT,,,
25682,,сколько,СКОЛЬКО,ADV -,,," Сеня , _сколько_ раз ты пересматривал",о,к,ь,л,о,к,ADV,СКОЛЬКО,ADV -,О
25683,,раз,РАЗ,S m inan acc sg,,,"Сеня , сколько _раз_ ты пересматривал этот",з,а,р,,,,S,РАЗ,S m inan acc sg,З
25684,,ты,ТЫ,SPRO sg 2p - nom,,,", сколько раз _ты_ пересматривал этот мультфильм",ы,т,,,,,SPRO,ТЫ,SPRO sg 2p - nom,Ы
25685,,пересматривал,ПЕРЕСМАТРИВАТЬ,V ipf praet sg indic m -,,,сколько раз ты _пересматривал_ этот мультфильм ?,л,а,в,и,р,т,V,ПЕРЕСМАТРИВАТЬ,V ipf praet sg indic m -,Ь
25686,,этот,ЭТОТ,APRO - acc sg plen m -,,,раз ты пересматривал _этот_ мультфильм ? ,т,о,т,э,,,APRO,ЭТОТ,A - nom sg plen m -,Т
25687,,мультфильм,МУЛЬТФИЛЬМ,S m inan acc sg,,,ты пересматривал этот _мультфильм_ ?  ,м,ь,л,и,ф,т,S,МУЛЬТФИЛЬМ,S m inan nom sg,М
25688,,?,?,PUNCT,,,,,,,,,,PUNCT,,,
25689,,,,,,,,,,,,,,,,,
25690,# sent = 1867,,,,,,,,,,,,,,,,
25691,# speaker = Ars,,,,,,,,,,,,,,,,
25692,# sent = 1868,,,,,,,,,,,,,,,,
25693,,Ааа,ААА,INTJ,,,   _Ааа_ ..  ,а,а,а,,,,INTJ,ААА,S m inan nonflex -,А
25694,,..,..,PUNCT,,,,,,,,,,PUNCT,,,
25695,,,,,,,,,,,,,,,,,
25696,# sent = 1869,,,,,,,,,,,,,,,,
25697,,Его,ОН,SPRO sg 3p m acc,,,..   _Его_ смотрела моя сестра,о,г,е,,,,SPRO,ОН,SPRO sg 3p m acc,Н
25698,,смотрела,СМОТРЕТЬ,V ipf praet sg indic f -,,,"  Его _смотрела_ моя сестра ,",а,л,е,р,т,о,V,СМОТРЕТЬ,V ipf praet sg indic f -,Ь
25699,,моя,МОЙ,APRO - nom sg plen f -,,," Его смотрела _моя_ сестра , и",я,о,м,,,,APRO,МОЙ,A - nom sg plen f -,Й
25700,,сестра,СЕСТРА,S f anim nom sg,,,"Его смотрела моя _сестра_ , и я",а,р,т,с,е,с,S,СЕСТРА,S f anim nom sg,А
25701,,",",",",PUNCT,,,,,,,,,,PUNCT,,,
25702,,и,И,CONJ,,,"моя сестра , _и_ я просто находился",и,,,,,,CONJ,И,CONJ,И
25703,,я,Я,SPRO sg 1p - nom,,,"сестра , и _я_ просто находился рядом",я,,,,,,SPRO,Я,SPRO sg 1p - nom,Я
25704,,просто,ПРОСТО,PART,,,", и я _просто_ находился рядом .",о,т,с,о,р,п,PART,ПРОСТО,PART,О
25705,,находился,НАХОДИТЬСЯ,V ipf praet sg indic m -,,,и я просто _находился_ рядом . ,я,с,л,и,д,о,V,НАХОДИТЬСЯ,V ipf praet sg indic m -,Я
25706,,рядом,РЯДОМ,ADV -,,,я просто находился _рядом_ .  ,м,о,д,я,р,,ADV,РЯДОМ,ADV -,М
25707,,.,.,PUNCT,,,,,,,,,,PUNCT,,,
25708,,,,,,,,,,,,,,,,,
25709,# sent = 1870,,,,,,,,,,,,,,,,
25710,,И,И,CONJ,,,.   _И_ ничего ... ,и,,,,,,CONJ,И,CONJ,И
25711,,ничего,НИЧЕГО,ADV -,,,  И _ничего_ ...  ,о,г,е,ч,и,н,ADV,НИЧЕГО,ADV -,О
25712,,...,...,PUNCT,,,,,,,,,,PUNCT,,,
25713,,,,,,,,,,,,,,,,,
25714,# sent = 1871,,,,,,,,,,,,,,,,
25715,# speaker = Tody,,,,,,,,,,,,,,,,
25716,# sent = 1872,,,,,,,,,,,,,,,,
25717,,Ты,ТЫ,SPRO sg 2p - nom,,,   _Ты_ был пассивный зритель,ы,т,,,,,SPRO,ТЫ,SPRO sg 2p - nom,Ы
25718,,был,БЫТЬ,V ipf praet sg indic m -,,,  Ты _был_ пассивный зритель ?,л,ы,б,,,,V,БЫТЬ,V ipf praet sg indic m -,Ь
25719,,пассивный,ПАССИВНЫЙ,A - nom sg plen m -,,, Ты был _пассивный_ зритель ? ,й,ы,н,в,и,с,A,ПАССИВНЫЙ,A - nom sg plen m -,Й
25720,,зритель,ЗРИТЕЛЬ,S m anim nom sg,,,Ты был пассивный _зритель_ ?  ,ь,л,е,т,и,р,S,ЗРИТЕЛЬ,S m anim nom sg,Ь
25721,,?,?,PUNCT,,,,,,,,,,PUNCT,,,
25722,,,,,,,,,,,,,,,,,
25723,# sent = 1873,,,,,,,,,,,,,,,,
25724,# speaker = Ars,,,,,,,,,,,,,,,,
25725,# sent = 1874,,,,,,,,,,,,,,,,
25726,,Да,ДА,CONJ,,,"   _Да_ , я был",а,д,,,,,CONJ,ДА,CONJ,А
25727,,",",",",PUNCT,,,,,,,,,,PUNCT,,,
25728,,я,Я,SPRO sg 1p - nom,,," Да , _я_ был пассивным зрителем",я,,,,,,SPRO,Я,SPRO sg 1p - nom,Я
25729,,был,БЫТЬ,V ipf praet sg indic m -,,,"Да , я _был_ пассивным зрителем этого",л,ы,б,,,,V,БЫТЬ,V ipf praet sg indic m -,Ь
25730,,пассивным,ПАССИВНЫЙ,A - ins sg plen m -,,,", я был _пассивным_ зрителем этого мультика",м,ы,н,в,и,с,A,ПАССИВНЫЙ,A - ins sg plen m -,Й
25731,,зрителем,ЗРИТЕЛЬ,S m anim ins sg,,,я был пассивным _зрителем_ этого мультика .,м,е,л,е,т,и,S,ЗРИТЕЛЬ,S m anim ins sg,Ь
25732,,этого,ЭТОТ,APRO - gen sg plen m -,,,был пассивным зрителем _этого_ мультика . ,о,г,о,т,э,,APRO,ЭТОТ,A - acc sg plen m anim,Т
25733,,мультика,МУЛЬТИК,S m inan gen sg,,,пассивным зрителем этого _мультика_ .  ,а,к,и,т,ь,л,S,МУЛЬТИК,S m inan gen sg,К
25734,,.,.,PUNCT,,,,,,,,,,PUNCT,,,
25735,,,,,,,,,,,,,,,,,
25736,# sent = 1875,,,,,,,,,,,,,,,,
25737,# speaker = Tody,,,,,,,,,,,,,,,,
25738,# sent = 1876,,,,,,,,,,,,,,,,
25739,,Ты,ТЫ,SPRO sg 2p - nom,,,   _Ты_ помнишь о чем,ы,т,,,,,SPRO,ТЫ,SPRO sg 2p - nom,Ы
25740,,помнишь,ПОМНИТЬ,V ipf praes sg indic - 2p,,,  Ты _помнишь_ о чем он,ь,ш,и,н,м,о,V,ПОМНИТЬ,V ipf praes sg indic - 2p,Ь
25741,,о,О,PR,,, Ты помнишь _о_ чем он ?,о,,,,,,PR,О,PR,О
25742,,чем,ЧЕМ,CONJ,,,Ты помнишь о _чем_ он ? ,м,е,ч,,,,CONJ,ЧЕМ,CONJ,М
25743,,он,ОН,SPRO sg 3p m nom,,,помнишь о чем _он_ ?  ,н,о,,,,,SPRO,ОН,SPRO sg 3p m nom,Н
25744,,?,?,PUNCT,,,,,,,,,,PUNCT,,,
25745,,,,,,,,,,,,,,,,,
25746,# sent = 1877,,,,,,,,,,,,,,,,
25747,# speaker = Ars,,,,,,,,,,,,,,,,
25748,# sent = 1878,,,,,,,,,,,,,,,,
25749,,Да,ДА,CONJ,,,"   _Да_ , я помню",а,д,,,,,CONJ,ДА,CONJ,А
25750,,",",",",PUNCT,,,,,,,,,,PUNCT,,,
25751,,я,Я,SPRO sg 1p - nom,,," Да , _я_ помню почти каждую",я,,,,,,SPRO,Я,SPRO sg 1p - nom,Я
25752,,помню,ПОМНИТЬ,V ipf praes sg indic - 1p,,,"Да , я _помню_ почти каждую сцену",ю,н,м,о,п,,V,ПОМНИТЬ,V ipf praes sg indic - 1p,Ь
25753,,почти,ПОЧТИ,ADV -,,,", я помню _почти_ каждую сцену из",и,т,ч,о,п,,ADV,ПОЧТИ,ADV -,И
25754,,каждую,КАЖДЫЙ,APRO - acc sg plen f -,,,я помню почти _каждую_ сцену из него,ю,у,д,ж,а,к,APRO,КАЖДЫЙ,A - acc sg plen f -,Й
25755,,сцену,СЦЕНА,S f inan acc sg,,,помню почти каждую _сцену_ из него .,у,н,е,ц,с,,S,СЦЕНА,S f inan acc sg,А
25756,,из,ИЗ,PR,,,почти каждую сцену _из_ него . ,з,и,,,,,PR,ИЗ,PR,З
25757,,него,ОН,SPRO sg 3p m gen,,,каждую сцену из _него_ .  ,о,г,е,н,,,SPRO,ОН,SPRO sg 3p m acc,Н
25758,,.,.,PUNCT,,,,,,,,,,PUNCT,,,
25759,,,,,,,,,,,,,,,,,
25760,# sent = 1879,,,,,,,,,,,,,,,,
25761,,Потому что,Потому что,CONJ,,,.   _Потому что_ его смотрела моя,о,т,ч, ,у,м,CONJ,Потому что,CONJ,о
25762,,его,ОН,SPRO sg 3p m acc,,,  Потому что _его_ смотрела моя сестра,о,г,е,,,,SPRO,ОН,SPRO sg 3p m acc,Н
25763,,смотрела,СМОТРЕТЬ,V ipf praet sg indic f -,,, Потому что его _смотрела_ моя сестра неоднократно,а,л,е,р,т,о,V,СМОТРЕТЬ,V ipf praet sg indic f -,Ь
25764,,моя,МОЙ,APRO - nom sg plen f -,,,Потому что его смотрела _моя_ сестра неоднократно .,я,о,м,,,,APRO,МОЙ,A - nom sg plen f -,Й
25765,,сестра,СЕСТРА,S f anim nom sg,,,его смотрела моя _сестра_ неоднократно . ,а,р,т,с,е,с,S,СЕСТРА,S f anim nom sg,А
25766,,неоднократно,НЕОДНОКРАТНО,ADV -,,,смотрела моя сестра _неоднократно_ .  ,о,н,т,а,р,к,ADV,НЕОДНОКРАТНО,ADV -,О
25767,,.,.,PUNCT,,,,,,,,,,PUNCT,,,
25768,,,,,,,,,,,,,,,,,
25769,# sent = 1880,,,,,,,,,,,,,,,,
25770,# speaker = Tody,,,,,,,,,,,,,,,,
25771,# sent = 1881,,,,,,,,,,,,,,,,
25772,,А,А,CONJ,,,   _А_ какая у тебя,а,,,,,,CONJ,А,CONJ,А
25773,,какая,КАКОЙ,APRO - nom sg plen f -,,,  А _какая_ у тебя любимая,я,а,к,а,к,,APRO,КАКОЙ,A - nom sg plen f -,Й
25774,,у,У,PR,,, А какая _у_ тебя любимая сцена,у,,,,,,PR,У,PR,У
25775,,тебя,ТЫ,SPRO sg 2p - gen,,,А какая у _тебя_ любимая сцена ?,я,б,е,т,,,SPRO,ТЫ,SPRO sg 2p - acc,Ы
25776,,любимая,ЛЮБИМЫЙ,A - nom sg plen f -,,,какая у тебя _любимая_ сцена ? ,я,а,м,и,б,ю,A,ЛЮБИМЫЙ,A - nom sg plen f -,Й
25777,,сцена,СЦЕНА,S f inan nom sg,,,у тебя любимая _сцена_ ?  ,а,н,е,ц,с,,S,СЦЕНА,S f inan nom sg,А
25778,,?,?,PUNCT,,,,,,,,,,PUNCT,,,
25779,,,,,,,,,,,,,,,,,
25780,# sent = 1882,,,,,,,,,,,,,,,,
25781,# speaker = Ars,,,,,,,,,,,,,,,,
25782,# sent = 1883,,,,,,,,,,,,,,,,
25783,,Когда,КОГДА,CONJ,,,   _Когда_ она на этих,а,д,г,о,к,,CONJ,КОГДА,CONJ,А
25784,,она,ОНА,SPRO sg 3p f nom,,,  Когда _она_ на этих своих,а,н,о,,,,SPRO,ОНА,SPRO sg 3p f nom,А
25785,,на,НА,PR,,, Когда она _на_ этих своих волосах,а,н,,,,,PR,НА,PR,А
25786,,этих,ЭТОТ,APRO - loc pl plen - -,,,Когда она на _этих_ своих волосах там,х,и,т,э,,,APRO,ЭТОТ,A - loc pl plen - -,Т
25787,,своих,СВОЙ,APRO - loc pl plen - -,,,она на этих _своих_ волосах там летает,х,и,о,в,с,,APRO,СВОЙ,A - loc pl plen - -,Й
25788,,волосах,ВОЛОС,S m inan loc pl,,,на этих своих _волосах_ там летает по,х,а,с,о,л,о,S,ВОЛОС,S m inan loc pl,С
25789,,там,ТАМ,ADV -,,,этих своих волосах _там_ летает по всему,м,а,т,,,,ADV,ТАМ,ADV -,М
25790,,летает,ЛЕТАТЬ,V ipf praes sg indic - 3p,,,своих волосах там _летает_ по всему лесу,т,е,а,т,е,л,V,ЛЕТАТЬ,V ipf praes sg indic - 3p,Ь
25791,,по,ПО,PR,,,волосах там летает _по_ всему лесу .,о,п,,,,,PR,ПО,PR,О
25792,,всему,ВЕСЬ,APRO - dat sg plen m -,,,там летает по _всему_ лесу . ,у,м,е,с,в,,APRO,ВЕСЬ,A - dat sg plen m -,Ь
25793,,лесу,ЛЕС,S m inan dat sg,,,летает по всему _лесу_ .  ,у,с,е,л,,,S,ЛЕС,S m inan dat sg,С
25794,,.,.,PUNCT,,,,,,,,,,PUNCT,,,
25795,,,,,,,,,,,,,,,,,
25796,# sent = 1884,,,,,,,,,,,,,,,,
25797,# speaker = Tody,,,,,,,,,,,,,,,,
25798,# sent = 1885,,,,,,,,,,,,,,,,
25799,,Аа,АА,INTJ,,,   _Аа_ ..  ,а,а,,,,,INTJ,АА,NONLEX,А
25800,,..,..,PUNCT,,,,,,,,,,PUNCT,,,
25801,,,,,,,,,,,,,,,,,
25802,# sent = 1886,,,,,,,,,,,,,,,,
25803,# speaker = Ars,,,,,,,,,,,,,,,,
25804,# sent = 1887,,,,,,,,,,,,,,,,
25805,,И,И,CONJ,,,"   _И_ вот , когда",и,,,,,,CONJ,И,CONJ,И
25806,,вот,ВОТ,PART,,,"  И _вот_ , когда этот",т,о,в,,,,PART,ВОТ,PART,Т
25807,,",",",",PUNCT,,,,,,,,,,PUNCT,,,
25808,,когда,КОГДА,CONJ,,,"И вот , _когда_ этот парень ,",а,д,г,о,к,,CONJ,КОГДА,CONJ,А
25809,,этот,ЭТОТ,APRO - nom sg plen m -,,,"вот , когда _этот_ парень , который",т,о,т,э,,,APRO,ЭТОТ,A - nom sg plen m -,Т
25810,,парень,ПАРЕНЬ,S m anim nom sg,,,", когда этот _парень_ , который достал",ь,н,е,р,а,п,S,ПАРЕНЬ,S m anim nom sg,Ь
25811,,",",",",PUNCT,,,,,,,,,,PUNCT,,,
25812,,который,КОТОРЫЙ,APRO - nom sg plen m -,,,"этот парень , _который_ достал ее с",й,ы,р,о,т,о,APRO,КОТОРЫЙ,A - nom sg plen m -,Й
25813,,достал,ДОСТАТЬ,V pf praet sg indic m -,,,"парень , который _достал_ ее с этой",л,а,т,с,о,д,V,ДОСТАТЬ,V pf praet sg indic m -,Ь
25814,,ее,ОНА,SPRO sg 3p f acc,,,", который достал _ее_ с этой башни",е,е,,,,,SPRO,ОНА,SPRO sg 3p f acc,А
25815,,с,С,PR,,,"который достал ее _с_ этой башни ,",с,,,,,,PR,С,PR,С
25816,,этой,ЭТОТ,APRO - gen sg plen f -,,,"достал ее с _этой_ башни , сидит",й,о,т,э,,,APRO,ЭТОТ,A - gen sg plen f -,Т
25817,,башни,БАШНЯ,S f inan gen sg,,,"ее с этой _башни_ , сидит и",и,н,ш,а,б,,S,БАШНЯ,S f inan gen sg,Я
25818,,",",",",PUNCT,,,,,,,,,,PUNCT,,,
25819,,сидит,СИДЕТЬ,V ipf praes sg indic - 3p,,,"этой башни , _сидит_ и скучает ,",т,и,д,и,с,,V,СИДЕТЬ,V ipf praes sg indic - 3p,Ь
25820,,и,И,CONJ,,,"башни , сидит _и_ скучает , и",и,,,,,,CONJ,И,CONJ,И
25821,,скучает,СКУЧАТЬ,V ipf praes sg indic - 3p,,,", сидит и _скучает_ , и потом",т,е,а,ч,у,к,V,СКУЧАТЬ,V ipf praes sg indic - 3p,Ь
25822,,",",",",PUNCT,,,,,,,,,,PUNCT,,,
25823,,и,И,CONJ,,,"и скучает , _и_ потом он радуется",и,,,,,,CONJ,И,CONJ,И
25824,,потом,ПОТОМ,ADV -,,,"скучает , и _потом_ он радуется ,",м,о,т,о,п,,ADV,ПОТОМ,ADV -,М
25825,,он,ОН,SPRO sg 3p m nom,,,", и потом _он_ радуется , а",н,о,,,,,SPRO,ОН,SPRO sg 3p m nom,Н
25826,,радуется,РАДОВАТЬСЯ,V ipf praes sg indic - 3p,,,"и потом он _радуется_ , а потом",я,с,т,е,у,д,V,РАДОВАТЬСЯ,V ipf praes sg indic - 3p,Я
25827,,",",",",PUNCT,,,,,,,,,,PUNCT,,,
25828,,а,А,CONJ,,,"он радуется , _а_ потом опять скучает",а,,,,,,CONJ,А,CONJ,А
25829,,потом,ПОТОМ,ADV -,,,"радуется , а _потом_ опять скучает .",м,о,т,о,п,,ADV,ПОТОМ,ADV -,М
25830,,опять,ОПЯТЬ,ADV -,,,", а потом _опять_ скучает . ",ь,т,я,п,о,,ADV,ОПЯТЬ,ADV -,Ь
25831,,скучает,СКУЧАТЬ,V ipf praes sg indic - 3p,,,а потом опять _скучает_ .  ,т,е,а,ч,у,к,V,СКУЧАТЬ,V ipf praes sg indic - 3p,Ь
25832,,.,.,PUNCT,,,,,,,,,,PUNCT,,,
25833,,,,,,,,,,,,,,,,,
25834,# sent = 1888,,,,,,,,,,,,,,,,
25835,,И,И,CONJ,,,.   _И_ вот у него,и,,,,,,CONJ,И,CONJ,И
25836,,вот,ВОТ,PART,,,  И _вот_ у него меняется,т,о,в,,,,PART,ВОТ,PART,Т
25837,,у,У,PR,,, И вот _у_ него меняется это,у,,,,,,PR,У,PR,У
25838,,него,ОН,SPRO sg 3p m acc,,,И вот у _него_ меняется это настроение,о,г,е,н,,,SPRO,ОН,SPRO sg 3p m acc,Н
25839,,меняется,МЕНЯТЬСЯ,V ipf praes sg indic - 3p,,,вот у него _меняется_ это настроение .,я,с,т,е,я,н,V,МЕНЯТЬСЯ,V ipf praes sg indic - 3p,Я
25840,,это,ЭТОТ,APRO - nom sg plen n -,,,у него меняется _это_ настроение . ,о,т,э,,,,APRO,ЭТОТ,A - acc sg plen n -,Т
25841,,настроение,НАСТРОЕНИЕ,S n inan nom sg,,,него меняется это _настроение_ .  ,е,и,н,е,о,р,S,НАСТРОЕНИЕ,S n inan nom sg,Е
25842,,.,.,PUNCT,,,,,,,,,,PUNCT,,,
25843,,,,,,,,,,,,,,,,,
25844,# sent = 1889,,,,,,,,,,,,,,,,
25845,,Он,ОН,SPRO sg 3p m nom,,,.   _Он_ уже такой матерый,н,о,,,,,SPRO,ОН,SPRO sg 3p m nom,Н
25846,,уже,УЖЕ,ADV -,,,"  Он _уже_ такой матерый ,",е,ж,у,,,,ADV,УЖЕ,ADV -,Е
25847,,такой,ТАКОЙ,APRO - nom sg plen m -,,," Он уже _такой_ матерый , привыкший",й,о,к,а,т,,APRO,ТАКОЙ,A - nom sg plen m -,Й
25848,,матерый,МАТЕРЫЙ,A - nom sg plen m -,,,"Он уже такой _матерый_ , привыкший к",й,ы,р,е,т,а,A,МАТЕРЫЙ,A - nom sg plen m -,Й
25849,,",",",",PUNCT,,,,,,,,,,PUNCT,,,
25850,,привыкший,ПРИВЫКНУТЬ,PARTCP pf praet nom sg plen m act inan,,,"такой матерый , _привыкший_ к жизни ,",й,и,ш,к,ы,в,PARTCP,ПРИВЫКНУТЬ,PARTCP pf praet acc sg plen m act inan,Ь
25851,,к,К,PR,,,"матерый , привыкший _к_ жизни , а",к,,,,,,PR,К,PR,К
25852,,жизни,ЖИЗНЬ,S f inan dat sg,,,", привыкший к _жизни_ , а она",и,н,з,и,ж,,S,ЖИЗНЬ,S f inan loc sg,Ь
25853,,",",",",PUNCT,,,,,,,,,,PUNCT,,,
25854,,а,А,CONJ,,,"к жизни , _а_ она такая вся",а,,,,,,CONJ,А,CONJ,А
25855,,она,ОНА,SPRO sg 3p f nom,,,"жизни , а _она_ такая вся :",а,н,о,,,,SPRO,ОНА,SPRO sg 3p f nom,А
25856,,такая,ТАКОЙ,APRO - nom sg plen f -,,,", а она _такая_ вся : «",я,а,к,а,т,,APRO,ТАКОЙ,A - nom sg plen f -,Й
25857,,вся,ВЕСЬ,APRO - nom sg plen f -,,,а она такая _вся_ : « Лалала,я,с,в,,,,APRO,ВЕСЬ,A - nom sg plen f -,Ь
25858,,:,:,PUNCT,,,,,,,,,,PUNCT,,,
25859,,«,«,PUNCT,,,,,,,,,,PUNCT,,,
25860,,Лалала,ЛАЛАЛА,INTJ,,,"вся : « _Лалала_ » , жизнерадостная",а,л,а,л,а,л,S,ЛАЛАЛА,S m anim nom sg,А
25861,,»,»,PUNCT,,,,,,,,,,PUNCT,,,
25862,,",",",",PUNCT,,,,,,,,,,PUNCT,,,
25863,,жизнерадостная,ЖИЗНЕРАДОСТНЫЙ,A - nom sg plen f -,,,"Лалала » , _жизнерадостная_ , постоянно бегает",я,а,н,т,с,о,A,ЖИЗНЕРАДОСТНЫЙ,A - nom sg plen f -,Й
25864,,",",",",PUNCT,,,,,,,,,,PUNCT,,,
25865,,постоянно,ПОСТОЯННО,ADV -,,,", жизнерадостная , _постоянно_ бегает и ничего",о,н,н,я,о,т,ADV,ПОСТОЯННО,ADV -,О
25866,,бегает,БЕГАТЬ,V ipf praes sg indic - 3p,,,"жизнерадостная , постоянно _бегает_ и ничего другого",т,е,а,г,е,б,V,БЕГАТЬ,V ipf praes sg indic - 3p,Ь
25867,,и,И,CONJ,,,", постоянно бегает _и_ ничего другого не",и,,,,,,CONJ,И,CONJ,И
